    37.850     -5.954     10.242     17.064
    37.900     -3.584     12.044     14.518
    37.950     -2.152     12.858      9.098
    38.000     -1.050     13.994      6.906
    38.050     -0.436     13.450      9.270
    38.100      0.072      7.924     10.102
    38.150      0.122     -0.856      8.610
    38.200     -0.722     -9.970      5.572
    38.250     -0.128    -15.366      1.140
    38.300      0.180    -19.622     -1.150
    38.350      0.968    -21.790     -0.786
    38.400      2.984    -19.964     -0.824
    38.450      5.038    -15.200     -3.274
    38.500      6.138    -11.166     -8.062
    38.550      5.812    -10.724    -10.828
    38.600      4.268    -11.870    -10.878
    38.650      3.168    -12.062    -10.578
    38.700      3.098    -11.562    -11.006
    38.750      2.742     -9.836    -10.408
    38.800      1.386     -7.082     -7.736
    38.850     -0.454     -3.420     -6.228
    38.900     -2.794     -3.730     -6.820
    38.950     -2.656     -7.482     -6.452
    39.000     -1.474    -12.634     -4.118
    39.050     -1.586    -15.292     -1.422
    39.100     -2.312    -12.270     -0.222
    39.150     -3.614     -7.816     -2.092
    39.200     -3.400     -7.458     -3.106
    39.250     -4.306    -10.216     -3.212
    39.300     -4.800    -12.298     -2.504
    39.350     -4.976    -10.280     -4.354
    39.400     -3.812     -5.120     -6.684
    39.450     -1.688      1.236     -8.400
    39.500     -0.710      7.972    -10.538
    39.550     -0.016     12.924    -15.604
    39.600      1.768     15.102    -20.174
    39.650      3.266     14.066    -20.466
    39.700      4.084     12.064    -17.266
    39.750      3.052     11.232    -11.066
    39.800      3.056     11.402     -7.442
    39.850      2.920      9.226     -6.228
    39.900      2.874      6.406     -4.294
    39.950      1.752      5.688     -0.768
    40.000      0.558      3.948      3.234
    40.050     -0.598      3.004      8.252
    40.100     -0.146      4.598     12.398
    40.150      0.468      4.520     14.954
    40.200     -0.350      4.652     13.496
    40.250     -1.476      6.972      9.368
    40.300     -0.744      8.374      5.352
    40.350      1.430      8.154      4.870
    40.400      3.804      7.424      8.778
    40.450      5.214      6.068     15.128
    40.500      6.784      4.754     20.396
    40.550      7.692      1.746     24.296
    40.600      7.374      0.376     27.382
    40.650      5.102      2.908     28.302
    40.700      4.452      7.650     26.356
    40.750      5.872     11.386     21.984
    40.800      6.520     12.056     19.468
    40.850      6.794     10.274     18.110
    40.900      5.148      7.142     16.248
    40.950      2.948      3.968     15.630
    41.000      0.392      1.524     14.700
    41.050     -0.788     -0.504     11.938
    41.100     -2.304     -3.210      6.550
    41.150     -3.720     -6.190      0.284
    41.200     -4.844     -8.180     -4.616
    41.250     -6.492     -9.644     -7.910
    41.300     -7.494    -13.124     -9.254
    41.350     -8.248    -16.950     -9.418
    41.400    -10.072    -18.656     -9.820
    41.450    -11.314    -18.896    -11.954
    41.500    -10.612    -18.256    -13.668
    41.550    -10.042    -17.090    -16.794
    41.600     -9.114    -15.520    -19.698
    41.650     -8.498    -12.090    -21.326
    41.700     -7.784     -8.600    -22.126
    41.750     -7.638     -5.562    -21.046
    41.800     -7.026     -2.478    -16.944
    41.850     -5.872      0.502    -11.682
    41.900     -5.202      0.650     -5.926
    41.950     -3.790      0.566     -0.636
    42.000     -1.350      0.130      2.490
    42.050      1.236     -1.080      4.312
    42.100      4.486     -2.392      3.624
    42.150      6.726     -3.090      1.782
    42.200      8.596     -3.586     -0.334
    42.250     10.426     -5.112     -2.380
    42.300     11.820     -5.130     -5.666
    42.350     11.598     -3.022     -9.794
    42.400     12.056     -1.236    -14.362
    42.450     12.578      0.368    -17.104
    42.500     11.928      2.442    -16.594
    42.550     11.954      4.768    -15.406
    42.600     11.482      6.474    -13.876
    42.650     10.880      7.308    -11.810
    42.700      9.832      7.886     -7.202
    42.750      8.668      8.754     -4.800
    42.800      6.778      9.758     -4.942
    42.850      4.706     11.094     -3.402
    42.900      1.958     11.686      0.622
    42.950     -1.662     10.790      5.250
    43.000     -4.382      9.882      6.270
    43.050     -7.262     10.500      6.346
    43.100     -9.932     13.060      9.080
    43.150    -12.734     13.958     12.900
    43.200    -14.780     13.000     15.458
    43.250    -16.670     11.760     14.100
    43.300    -16.590     10.754      9.596
    43.350    -15.676      8.412      6.330
    43.400    -14.980      4.086      5.560
    43.450    -13.168     -1.276      6.126
    43.500    -10.584     -6.410      5.178
    43.550     -7.588     -9.910      5.130
    43.600     -5.264    -11.158      7.660
    43.650     -4.332    -10.040      9.476
    43.700     -2.070     -8.118      6.430
    43.750      1.502     -6.206      1.898
    43.800      4.734     -3.714     -0.686
    43.850      5.698     -2.232      0.110
    43.900      7.108     -1.506      1.676
    43.950      9.350     -1.990      2.074
    44.000     11.550     -3.224      3.026
    44.050     12.108     -2.738      4.712
    44.100     11.602     -1.412      8.782
    44.150     11.596     -1.690     11.258
    44.200     12.468     -4.852     10.254
    44.250     12.666     -8.180      8.216
    44.300     12.082     -9.104      7.196
    44.350     10.818     -8.798      6.352
    44.400      8.624     -7.540      4.396
    44.450      6.838     -5.290      1.638
    44.500      5.230     -2.944     -0.768
    44.550      2.630     -1.264     -2.892
    44.600      0.466     -1.014     -4.374
    44.650     -1.282     -3.774     -6.256
    44.700     -2.480     -6.300     -7.232
    44.750     -3.900     -6.830     -7.700
    44.800     -4.938     -5.618     -7.080
    44.850     -6.144     -4.544     -5.848
    44.900     -7.048     -3.766     -4.300
    44.950     -7.528     -3.176     -1.720
    45.000     -8.550     -1.464      0.478
    45.050     -9.406      1.154      1.086
    45.100    -10.070      2.098      0.528
    45.150     -9.972      2.456     -0.876
    45.200     -8.948      4.064     -2.930
    45.250     -6.860      6.440     -5.758
    45.300     -5.048      6.274     -7.720
    45.350     -3.750      5.910     -9.806
    45.400     -3.120      5.406    -11.578
    45.450     -2.296      6.126    -12.346
    45.500     -2.196      6.846    -12.972
    45.550     -2.062      7.682    -11.700
    45.600     -2.462      8.864     -8.108
    45.650     -2.650     12.740     -4.578
    45.700     -2.598     17.004     -3.810
    45.750     -2.500     19.074     -2.756
    45.800     -2.278     18.726      0.082
    45.850     -1.366     17.802      3.344
    45.900      0.204     16.498      5.258
    45.950      1.430     13.898      5.992
    46.000      2.342      9.226      7.328
    46.050      2.518      6.346     10.588
    46.100      2.912      3.122     13.330
    46.150      4.020     -0.068     15.734
    46.200      5.138     -3.570     16.742
    46.250      6.238     -6.566     16.546
    46.300      6.874     -8.620     14.584
    46.350      7.216    -10.252     12.444
    46.400      7.636    -11.786     10.632
    46.450      8.042    -12.872      7.608
    46.500      8.584    -12.344      2.762
    46.550      9.048    -11.346     -2.972
    46.600      7.292     -8.804     -7.516
    46.650      5.798     -4.452    -11.134
    46.700      4.820     -1.504    -12.570
    46.750      3.038     -0.456    -13.148
    46.800      1.860     -0.990    -12.872
    46.850     -0.422     -2.266    -12.572
    46.900     -3.320     -3.416    -11.922
    46.950     -5.634     -3.758    -11.202
    47.000     -6.548     -5.480    -10.586
    47.050     -6.510     -9.610     -8.608
    47.100     -6.328    -14.498     -6.366
    47.150     -6.362    -18.356     -4.878
    47.200     -7.814    -20.394     -5.026
    47.250     -9.294    -20.708     -5.766
    47.300     -9.878    -19.428     -6.116
    47.350    -10.236    -18.360     -4.786
    47.400     -9.174    -17.690     -3.630
    47.450     -7.100    -18.288     -3.304
    47.500     -5.662    -18.264     -2.614
    47.550     -3.706    -15.852     -2.254
    47.600     -1.354    -12.766     -1.744
    47.650      1.130     -9.670     -1.016
    47.700      3.936     -6.590      0.010
    47.750      6.498     -2.638      1.678
    47.800      7.908      1.962      4.058
    47.850      7.656      6.578      6.370
    47.900      7.206     10.276      7.376
    47.950      6.788     14.294      8.624
    48.000      6.756     18.326     10.946
    48.050      6.606     21.968     13.682
    48.100      5.626     24.802     14.948
    48.150      4.632     26.478     14.780
    48.200      3.966     27.078     13.656
    48.250      3.286     27.940     11.294
    48.300      2.040     28.862      8.958
    48.350      1.316     28.606      7.668
    48.400      0.576     26.186      5.574
    48.450      0.374     22.084      2.306
    48.500     -0.240     18.180     -0.812
    48.550     -0.954     14.316     -0.784
    48.600     -1.458     10.378      1.590
    48.650     -2.780      7.132      2.628
    48.700     -3.752      4.532      2.960
    48.750     -4.626      2.594      2.994
    48.800     -5.214      0.406      2.286
    48.850     -5.504     -2.880      1.062
    48.900     -5.832     -6.368      0.386
    48.950     -5.528     -7.910      1.264
    49.000     -5.356     -7.146      3.284
    49.050     -4.788     -5.336      3.776
    49.100     -3.692     -4.286      0.970
    49.150     -3.038     -4.106     -3.060
    49.200     -2.854     -3.594     -5.712
    49.250     -1.644     -2.664     -5.566
    49.300      0.240     -2.908     -3.850
    49.350      3.068     -4.648     -3.020
    49.400      5.066     -7.004     -3.436
    49.450      6.142     -8.380     -4.518
    49.500      7.076     -8.854     -5.316
    49.550      7.624     -9.482     -5.316
    49.600      8.308     -9.498     -4.834
    49.650      8.852     -9.148     -3.544
    49.700      8.284     -9.402     -2.094
    49.750      5.724     -9.436     -1.824
    49.800      2.684     -9.504     -1.868
    49.850      1.100    -10.400     -1.854
    49.900     -0.288    -11.870     -0.996
    49.950     -1.244    -13.096      0.096
    50.000     -1.892    -13.276     -0.294
    50.050     -2.786    -12.860     -1.958
    50.100     -3.814    -12.476     -2.584
    50.150     -4.910    -11.670     -2.036
    50.200     -5.384    -11.222     -1.622
    50.250     -5.464    -11.130     -0.920
    50.300     -5.100     -9.420      0.366
    50.350     -5.800     -6.436      1.092
    50.400     -5.802     -3.198      1.416
    50.450     -5.028     -0.436      1.158
    50.500     -3.332      1.436      1.046
    50.550     -1.984      3.376      1.194
    50.600     -0.048      6.786      1.018
    50.650      1.432     10.250     -0.810
    50.700      3.006     11.942     -3.440
    50.750      5.060     12.474     -5.364
    50.800      7.012     12.744     -6.232
    50.850      7.784     12.570     -6.826
    50.900      8.206     12.790     -6.908
    50.950      8.016     13.940     -6.386
    51.000      7.290     14.908     -5.402
    51.050      6.080     15.016     -3.884
    51.100      4.764     15.096     -3.254
    51.150      3.584     15.312     -3.214
    51.200      2.844     15.454     -2.406
    51.250      1.860     14.660     -0.242
    51.300      0.556     12.398      1.684
    51.350     -1.208      8.846      3.098
    51.400     -3.242      5.630      4.038
    51.450     -5.952      3.378      3.810
    51.500     -8.412      1.964      2.696
    51.550     -9.748      0.090      1.382
    51.600    -10.594     -2.224      0.326
    51.650    -10.372     -3.590      0.218
    51.700     -9.744     -5.412      0.260
    51.750     -8.704     -8.328      0.426
    51.800     -7.524    -11.434      0.462
    51.850     -6.314    -13.074      0.472
    51.900     -4.890    -12.426     -0.082
    51.950     -2.804    -10.692     -0.916
    52.000     -0.842     -9.118     -1.648
    52.050      1.064     -7.228     -2.468
    52.100      2.932     -5.150     -4.496
    52.150      4.018     -3.588     -6.676
    52.200      4.670     -3.194     -6.924
    52.250      5.018     -3.380     -5.258
    52.300      5.438     -3.044     -3.238
    52.350      5.528     -1.454     -2.170
    52.400      5.454      0.236     -0.888
    52.450      5.146      1.600      1.318
    52.500      4.928      2.080      4.282
    52.550      4.788      2.316      6.046
    52.600      4.418      2.526      6.466
    52.650      3.582      2.072      7.000
    52.700      2.748      0.900      9.268
    52.750      1.638     -1.404     11.556
    52.800      0.784     -3.256     11.722
    52.850      0.586     -3.724     10.804
    52.900      0.408     -3.330      9.842
    52.950     -0.630     -2.576      9.126
    53.000     -2.014     -2.190      7.940
    53.050     -3.292     -2.346      6.706
    53.100     -4.338     -2.542      5.438
    53.150     -5.554     -3.190      4.000
    53.200     -6.610     -3.636      2.482
    53.250     -6.668     -2.712      1.512
    53.300     -6.278     -0.980      0.826
    53.350     -5.780      0.350      0.850
    53.400     -4.812      0.790      1.470
    53.450     -3.434     -0.760      2.444
    53.500     -1.100     -3.882      2.648
    53.550      0.790     -6.970      1.918
    53.600      2.776     -8.382      0.720
    53.650      5.204     -8.902      0.214
    53.700      7.138     -8.442     -0.630
    53.750      8.362     -7.656     -1.330
    53.800      8.688     -6.344     -2.180
    53.850      8.340     -4.458     -3.316
    53.900      7.396     -2.776     -4.432
    53.950      6.538     -0.424     -5.528
    54.000      5.866      2.056     -6.546
    54.050      4.934      4.750     -7.628
    54.100      4.404      7.774     -8.516
    54.150      2.958     10.058     -8.410
    54.200      1.252     10.904     -8.296
    54.250      0.080     10.994     -8.172
    54.300     -1.316     10.188     -7.508
    54.350     -2.564      9.374     -6.596
    54.400     -3.716      8.994     -5.808
    54.450     -5.648      8.840     -4.898
    54.500     -7.084      7.910     -3.560
    54.550     -8.022      6.740     -1.396
    54.600     -8.542      5.044      1.636
    54.650     -9.014      3.036      3.616
    54.700     -9.206      1.378      2.854
    54.750     -9.182      0.574      1.262
    54.800     -8.590      1.052      0.596
    54.850     -7.388      1.562      0.202
    54.900     -5.716      1.492     -0.236
    54.950     -3.786      1.592     -0.626
    55.000     -1.648      1.842     -1.252
    55.050     -0.440      1.842     -2.374
    55.100      1.094      1.798     -3.402
    55.150      2.544      1.846     -3.728
    55.200      3.816      1.590     -2.682
    55.250      4.686      0.296     -1.202
    55.300      5.350     -1.524     -0.114
    55.350      5.556     -3.212      0.334
    55.400      5.506     -3.164      1.956
    55.450      5.984     -2.228      4.250
    55.500      6.326     -1.586      6.304
    55.550      6.754     -1.432      7.726
    55.600      6.908     -2.122      8.250
    55.650      6.398     -3.206      8.202
    55.700      5.404     -4.068      8.550
    55.750      4.946     -3.978      8.864
    55.800      4.328     -3.896      7.564
    55.850      3.626     -3.086      5.736
    55.900      2.910     -1.726      4.352
    55.950      1.966     -0.092      2.352
    56.000      1.342      0.526     -0.046
    56.050      0.902      0.384     -2.622
    56.100      0.448     -0.172     -4.648
    56.150     -0.732     -0.812     -6.472
    56.200     -1.970     -0.458     -7.990
    56.250     -3.010      0.226     -9.262
    56.300     -3.604      1.082     -9.812
    56.350     -4.136      1.648     -9.072
    56.400     -4.820      1.702     -7.420
    56.450     -5.130      1.504     -6.122
    56.500     -5.056      1.522     -5.926
    56.550     -5.214      1.050     -5.720
    56.600     -5.422      0.172     -4.832
    56.650     -5.434     -1.048     -3.314
    56.700     -5.076     -2.616     -1.448
    56.750     -4.414     -3.502      0.326
    56.800     -3.882     -3.870      1.904
    56.850     -3.356     -3.704      3.228
    56.900     -2.870     -2.982      3.864
    56.950     -1.836     -2.150      4.412
    57.000     -0.760     -2.066      4.960
    57.050      0.082     -3.432      4.724
    57.100      0.478     -5.184      4.320
    57.150      0.898     -5.204      4.686
    57.200      1.768     -2.994      5.810
    57.250      2.532     -0.122      6.450
    57.300      3.290      1.836      5.718
    57.350      3.640      2.718      4.214
    57.400      3.416      3.116      2.972
    57.450      3.186      2.748      2.788
    57.500      3.322      2.244      4.034
    57.550      3.674      1.862      5.450
    57.600      3.860      2.160      5.168
    57.650      3.246      2.820      3.866
    57.700      2.632      3.538      3.004
    57.750      2.346      3.500      2.840
    57.800      2.064      3.086      2.912
    57.850      1.810      2.666      2.442
    57.900      1.450      2.104      1.404
    57.950      1.184      0.870      0.008
    58.000      0.522     -0.672     -1.566
    58.050      0.390     -1.554     -3.070
    58.100      0.096     -2.028     -4.654
    58.150      0.028     -2.234     -5.880
    58.200     -0.556     -2.420     -7.024
    58.250     -1.338     -2.986     -7.326
    58.300     -2.096     -4.226     -7.534
    58.350     -2.802     -5.236     -7.736
    58.400     -3.258     -5.864     -8.728
    58.450     -3.614     -6.700     -8.712
    58.500     -3.736     -7.308     -7.962
    58.550     -3.888     -6.936     -6.978
    58.600     -4.022     -6.140     -5.978
    58.650     -3.520     -5.486     -4.302
    58.700     -2.558     -4.726     -2.236
    58.750     -1.418     -2.722     -0.462
    58.800     -0.354     -0.540      0.952
    58.850      1.038      0.326      1.708
    58.900      1.862      0.604      2.198
    58.950      2.456      1.512      3.018
    59.000      2.854      3.020      4.164
    59.050      3.572      4.906      5.490
    59.100      3.708      7.032      6.212
    59.150      3.100      9.000      6.450
    59.200      2.310     10.516      6.484
    59.250      1.674     11.620      6.224
    59.300      1.558     11.898      5.774
    59.350      1.446     11.628      5.144
    59.400      1.472     11.172      4.342
    59.450      1.292     10.338      3.608
    59.500      1.208      8.964      2.174
    59.550      0.962      7.664      0.332
    59.600      0.726      6.874     -1.686
    59.650      0.324      6.236     -2.782
    59.700     -0.314      5.594     -2.662
    59.750     -1.262      4.648     -2.580
    59.800     -2.034      3.646     -2.624
    59.850     -2.734      2.696     -2.316
    59.900     -3.470      1.340     -1.374
    59.950     -3.784     -0.530      0.048
    60.000     -3.984     -1.460      1.356
    60.050     -3.526     -1.538      1.484
    60.100     -3.012     -1.844      0.614
    60.150     -2.318     -2.204      0.004
    60.200     -1.380     -3.208     -0.254
    60.250     -0.250     -4.982     -0.304
    60.300      1.240     -6.414     -0.082
    60.350      2.466     -6.992      0.210
    60.400      2.926     -7.612     -0.428
    60.450      2.960     -7.902     -1.582
    60.500      2.798     -7.646     -2.954
    60.550      2.882     -7.572     -3.982
    60.600      2.820     -8.152     -4.398
    60.650      2.492     -9.170     -4.700
    60.700      2.040    -10.448     -5.332
    60.750      1.078    -11.254     -5.788
    60.800      0.100    -11.246     -5.402
    60.850     -0.932    -11.090     -4.432
    60.900     -1.670    -10.952     -3.336
    60.950     -2.106    -10.584     -1.718
    61.000     -2.496    -10.114      0.232
    61.050     -2.756     -9.776      1.748
    61.100     -3.134     -9.222      3.398
    61.150     -3.234     -8.158      5.062
    61.200     -3.240     -6.336      6.296
    61.250     -3.336     -3.774      6.086
    61.300     -3.182     -0.996      4.662
    61.350     -2.860      1.184      3.020
    61.400     -2.536      2.802      2.318
    61.450     -1.444      4.784      2.924
    61.500     -0.126      6.754      3.508
    61.550      1.046      8.858      3.418
    61.600      1.804     11.522      3.040
    61.650      2.202     13.916      2.492
    61.700      2.638     15.562      1.334
    61.750      3.356     15.962     -0.070
    61.800      3.722     15.342     -0.916
    61.850      3.768     14.508     -0.822
    61.900      3.630     13.792     -0.166
    61.950      3.516     12.656      0.270
    62.000      3.360     10.432      0.146
    62.050      3.214      7.308      0.252
    62.100      2.656      4.454      1.058
    62.150      2.134      2.676      1.958
    62.200      1.760      2.296      3.000
    62.250      1.230      2.844      3.736
    62.300      0.488      2.604      4.364
    62.350     -0.736      1.304      4.698
    62.400     -2.114     -0.684      4.764
    62.450     -2.740     -3.194      5.104
    62.500     -3.056     -6.136      5.584
    62.550     -3.280     -8.262      5.308
    62.600     -3.130     -8.910      4.380
    62.650     -2.912     -7.762      3.512
    62.700     -2.906     -5.674      3.018
    62.750     -2.826     -4.018      2.224
    62.800     -2.366     -3.276      1.330
    62.850     -1.826     -2.772      0.838
    62.900     -1.612     -1.658     -0.318
    62.950     -1.598      0.292     -1.936
    63.000     -1.496      2.554     -3.904
    63.050     -0.816      4.322     -5.970
    63.100     -0.438      5.452     -8.228
    63.150      0.032      5.998    -11.034
    63.200      0.638      5.414    -13.494
    63.250      1.004      3.934    -14.404
    63.300      1.356      2.590    -14.106
    63.350      2.278      1.860    -13.442
    63.400      3.488      0.860    -12.514
    63.450      4.104     -0.582    -11.106
    63.500      4.176     -2.318     -9.508
    63.550      4.076     -4.336     -7.534
    63.600      4.036     -6.094     -4.722
    63.650      3.874     -7.318     -2.050
    63.700      3.506     -7.646     -0.150
    63.750      2.812     -7.042      1.460
    63.800      2.142     -6.452      3.158
    63.850      1.940     -5.902      4.752
    63.900      1.374     -4.886      5.774
    63.950      0.900     -3.590      6.250
    64.000      0.380     -2.482      6.606
    64.050     -0.312     -1.326      7.192
    64.100     -0.820     -0.284      7.682
    64.150     -1.346      0.662      7.500
    64.200     -1.990      0.934      6.450
    64.250     -2.468      0.862      4.742
    64.300     -2.670      0.572      3.144
    64.350     -2.738      0.090      2.202
    64.400     -2.728     -0.870      1.878
    64.450     -2.236     -1.552      1.836
    64.500     -1.960     -1.796      2.170
    64.550     -1.936     -2.062      2.332
    64.600     -1.848     -2.512      1.634
    64.650     -1.654     -2.618      0.608
    64.700     -1.344     -2.256      0.002
    64.750     -0.910     -2.030      0.164
    64.800     -0.430     -2.112      0.598
    64.850      0.010     -1.900      0.956
    64.900      0.458     -1.140      1.162
    64.950      0.958     -0.048      1.332
    65.000      1.374      0.932      1.534
    65.050      1.730      1.558      1.798
    65.100      2.172      1.570      1.910
    65.150      2.520      1.502      1.420
    65.200      2.340      1.838      0.410
    65.250      1.518      2.642     -0.462
    65.300      0.832      3.382     -0.854
    65.350      0.162      4.062     -1.524
    65.400     -0.726      4.978     -2.228
    65.450     -1.940      5.434     -2.950
    65.500     -3.120      5.034     -3.948
    65.550     -3.862      3.912     -5.370
    65.600     -4.194      2.432     -6.378
    65.650     -4.304      1.586     -6.438
    65.700     -4.474      1.670     -6.466
    65.750     -4.416      1.656     -6.756
    65.800     -3.902      1.804     -6.454
    65.850     -3.286      2.084     -5.144
    65.900     -2.714      1.340     -3.902
    65.950     -1.792      0.172     -2.830
    66.000     -0.690     -0.374     -1.304
    66.050      0.434     -0.024      0.690
    66.100      1.212      0.484      2.168
    66.150      1.790      0.478      3.236
    66.200      2.178     -0.320      4.254
    66.250      2.266     -1.360      4.980
    66.300      2.496     -1.862      5.482
    66.350      2.624     -1.716      5.966
    66.400      3.030     -1.930      6.394
    66.450      3.178     -2.620      6.332
    66.500      2.980     -3.130      5.682
    66.550      2.732     -2.788      4.906
    66.600      2.508     -1.886      3.954
    66.650      2.280     -1.188      2.676
    66.700      1.994     -0.650      1.606
    66.750      1.554      0.052      0.980
    66.800      1.116      0.732      0.328
    66.850      0.598      1.410     -0.526
    66.900      0.308      2.034     -0.870
    66.950      0.044      2.042     -0.682
    67.000     -0.456      1.786     -0.846
    67.050     -0.890      1.794     -0.538
    67.100     -1.064      2.092      0.886
    67.150     -1.048      1.936      2.284
    67.200     -1.184      1.372      2.944
    67.250     -1.432      1.084      2.630
    67.300     -1.984      0.702      1.818
    67.350     -2.198      0.086      1.358
    67.400     -2.320     -0.488      1.002
    67.450     -1.930     -0.950      0.766
    67.500     -1.166     -1.524      0.040
    67.550     -0.714     -1.854     -1.130
    67.600     -0.678     -1.946     -2.310
    67.650     -0.836     -1.918     -3.054
    67.700     -0.808     -1.520     -3.398
    67.750     -0.280     -1.114     -3.254
    67.800      0.182     -0.552     -2.580
    67.850      0.468      0.106     -2.288
    67.900      0.894      0.132     -2.576
    67.950      1.418     -0.172     -2.672
    68.000      1.686      0.002     -1.876
    68.050      1.826      0.910     -0.496
    68.100      1.692      2.202      0.810
    68.150      1.326      3.004      1.788
    68.200      0.962      2.964      2.286
    68.250      0.726      2.416      2.332
    68.300      0.808      1.832      2.060
    68.350      1.148      1.306      1.310
    68.400      1.572      0.836      0.410
    68.450      1.812      0.902     -0.490
    68.500      1.786      0.988     -1.168
    68.550      1.564      0.750     -1.616
    68.600      1.368      0.450     -1.870
    68.650      1.460      0.054     -1.426
    68.700      1.244     -0.428     -0.844
    68.750      0.556     -0.920     -0.626
    68.800     -0.204     -0.896     -0.492
    68.850     -0.428     -1.082     -0.600
    68.900     -0.468     -2.074     -0.708
    68.950     -0.356     -3.218     -0.744
    69.000     -0.148     -3.792     -1.324
    69.050     -0.092     -3.894     -2.318
    69.100     -0.198     -3.624     -3.434
    69.150     -0.162     -3.378     -3.784
    69.200     -0.132     -3.866     -3.284
    69.250     -0.254     -4.830     -1.884
    69.300     -0.368     -6.038     -0.840
    69.350     -0.568     -6.878     -0.012
    69.400     -0.572     -7.156      0.140
    69.450     -0.430     -6.534     -0.294
    69.500     -0.138     -4.846     -0.914
    69.550     -0.118     -2.568     -0.988
    69.600     -0.228     -0.450     -0.296
    69.650     -0.760      1.218      0.174
    69.700     -1.402      2.434      0.308
    69.750     -1.874      3.612      0.630
    69.800     -1.962      4.600      0.824
    69.850     -1.764      5.154      0.540
    69.900     -1.506      5.922      0.480
    69.950     -1.166      6.574      0.804
    70.000     -1.042      6.364      0.916
    70.050     -1.134      5.950      1.046
    70.100     -0.978      5.648      0.930
    70.150     -0.570      4.854      0.950
    70.200     -0.372      3.520      1.438
    70.250     -0.240      2.260      2.000
    70.300     -0.040      0.972      2.290
    70.350      0.006     -0.698      2.598
    70.400      0.716     -2.118      2.616
    70.450      1.162     -2.676      1.982
    70.500      2.106     -2.146      1.268
    70.550      2.278     -1.500      0.604
    70.600      3.230     -0.728      0.976
    70.650      2.564     -0.560      1.924
    70.700      3.032     -1.110      3.798
    70.750      2.312     -1.982      4.162
    70.800      1.646     -2.646      4.374
    70.850      0.590     -2.504      3.984
    70.900     -0.462     -2.420      3.580
    70.950     -1.066     -1.990      2.394
    71.000     -1.622     -1.602      1.414
    71.050     -1.686     -1.254      0.890
    71.100     -1.734     -0.726      0.598
    71.150     -1.688     -0.014      0.354
    71.200     -1.578      1.032     -0.032
    71.250     -1.464      2.296     -0.530
    71.300     -1.172      3.108     -0.494
    71.350     -0.902      3.436     -0.002
    71.400     -0.968      3.952      0.174
    71.450     -1.034      4.616      0.002
    71.500     -1.130      5.296     -0.354
    71.550     -1.050      5.446     -0.588
    71.600     -0.638      5.252     -0.790
    71.650     -0.256      4.424     -0.778
    71.700      0.052      3.314     -0.860
    71.750      0.266      2.298     -1.624
    71.800      0.322      1.404     -2.842
    71.850      0.520      0.846     -4.380
    71.900      0.860      0.744     -5.674
    71.950      1.034      0.598     -6.338
    72.000      1.240      0.276     -6.482
    72.050      1.400     -0.164     -6.028
    72.100      1.606     -0.588     -5.508
    72.150      1.620     -0.760     -5.502
    72.200      1.512     -0.972     -5.736
    72.250      1.358     -1.372     -5.820
    72.300      1.328     -1.256     -5.240
    72.350      1.286     -0.524     -3.788
    72.400      1.216     -0.148     -2.174
    72.450      0.566     -0.670     -1.228
    72.500     -0.204     -1.350     -0.674
    72.550     -0.676     -1.766     -0.094
    72.600     -1.162     -2.102      0.752
    72.650     -1.238     -2.126      1.604
    72.700     -0.838     -1.898      2.580
    72.750     -0.514     -1.790      3.966
    72.800     -0.370     -1.762      5.280
    72.850     -0.470     -1.696      5.934
    72.900     -0.428     -2.040      6.372
    72.950     -0.344     -2.814      7.286
    73.000     -0.062     -3.176      8.240
    73.050      0.202     -3.196      8.732
    73.100      0.698     -3.178      8.072
    73.150      0.910     -3.130      6.604
    73.200      0.824     -2.738      4.934
    73.250      0.838     -1.934      2.936
    73.300      0.968     -1.762      0.518
    73.350      0.816     -2.340     -1.962
    73.400      0.212     -3.036     -3.540
    73.450     -0.218     -3.416     -3.966
    73.500     -0.600     -3.524     -3.926
    73.550     -0.672     -3.394     -3.924
    73.600     -0.834     -2.814     -4.244
    73.650     -1.404     -2.622     -4.350
    73.700     -1.868     -2.386     -4.216
    73.750     -2.208     -1.420     -3.956
    73.800     -2.200     -0.252     -3.544
    73.850     -2.212      0.468     -2.764
    73.900     -2.128      0.474     -2.430
    73.950     -2.380      0.170     -2.710
    74.000     -2.026      0.038     -2.684
    74.050     -1.514      0.544     -2.110
    74.100     -0.636      1.496     -0.844
    74.150      0.228      2.802      0.184
    74.200      0.974      4.102      0.932
    74.250      1.072      5.078      1.248
    74.300      1.272      5.876      1.544
    74.350      1.314      6.468      1.674
    74.400      1.316      6.180      1.884
    74.450      1.472      5.940      2.040
    74.500      1.472      5.770      2.502
    74.550      1.290      6.044      2.606
    74.600      1.170      5.634      2.296
    74.650      0.632      4.580      1.740
    74.700      0.442      3.482      0.636
    74.750     -0.314      2.966     -0.508
    74.800     -0.536      2.878     -1.570
    74.850     -1.048      2.926     -2.340
    74.900     -1.076      2.790     -2.506
    74.950     -1.388      2.436     -2.438
    75.000     -1.690      1.884     -2.060
    75.050     -2.212      1.360     -1.826
    75.100     -2.476      0.426     -1.990
    75.150     -2.638     -0.458     -2.388
    75.200     -2.704     -1.748     -2.218
    75.250     -2.652     -3.222     -1.704
    75.300     -2.444     -4.552     -0.912
    75.350     -1.558     -5.180     -0.496
    75.400     -0.804     -5.988      0.018
    75.450      0.338     -6.356      0.616
    75.500      0.866     -6.434      1.514
    75.550      1.354     -6.244      2.312
